shipment_id,inspection_status,defect_type
8192,Pass,Damaged Item
8193,Pass,Packaging
8194,Pass,None
8195,Pass,Late Arrival
8196,Pass,Packaging
8197,Pass,Packaging
8198,Pass,None
8199,Pass,None
8200,Pass,Packaging
8201,Pass,Packaging
8202,Pass,Late Arrival
8203,Pass,Late Arrival
8204,Pass,None
8205,Pass,Damaged Item
8206,Pass,None
8207,Pass,Late Arrival
8208,Pass,Packaging
8209,Pass,None
8210,Pass,Late Arrival
8211,Pass,Late Arrival
8212,Pass,None
8213,Pass,Packaging
8214,Pass,Late Arrival
8215,Pass,Damaged Item
8216,Pass,Late Arrival
8217,Pass,Packaging
8218,Pass,Packaging
8219,Pass,Late Arrival
8220,Pass,Damaged Item
8221,Pass,Damaged Item
8222,Pass,Packaging
8223,Pass,None
8224,Pass,Damaged Item
8225,Pass,Damaged Item
8226,Pass,None
8227,Pass,Late Arrival
8228,Pass,None
8229,Pass,Late Arrival
8230,Fail,None
8231,Pass,Late Arrival
8232,Pass,Damaged Item
8233,Pass,Packaging
8234,Pass,None
8235,Pass,None
8236,Pass,Packaging
8237,Pass,Damaged Item
8238,Pass,Packaging
8239,Pass,Late Arrival
8240,Pass,Late Arrival
8241,Pass,Late Arrival
8242,Pass,Damaged Item
8243,Pass,Packaging
8244,Pass,Late Arrival
8245,Pass,Late Arrival
8246,Pass,None
8247,Pass,Packaging
8248,Pass,None
8249,Pass,None
8250,Pass,Damaged Item
8251,Pass,Late Arrival
8252,Pass,None
8253,Pass,Damaged Item
8254,Pass,Packaging
8255,Fail,Packaging
8256,Pass,Late Arrival
8257,Pass,None
8258,Pass,Packaging
8259,Pass,Late Arrival
8260,Pass,Packaging
8261,Pass,None
8262,Fail,Packaging
8263,Pass,None
8264,Pass,Damaged Item
8265,Pass,Late Arrival
8266,Pass,None
8267,Pass,None
8268,Pass,Late Arrival
8269,Pass,Packaging
8270,Pass,None
8271,Pass,None
8272,Pass,Late Arrival
8273,Pass,None
8274,Pass,Damaged Item
8275,Pass,Late Arrival
8276,Pass,Late Arrival
8277,Pass,None
8278,Pass,Late Arrival
8279,Pass,None
8280,Pass,Late Arrival
8281,Pass,Late Arrival
8282,Pass,Late Arrival
8283,Pass,Damaged Item
8284,Pass,Packaging
8285,Pass,None
8286,Pass,None
8287,Pass,Late Arrival
8288,Pass,None
8289,Pass,Late Arrival
8290,Pass,Damaged Item
8291,Pass,Damaged Item
8292,Pass,None
8293,Pass,Late Arrival
8294,Pass,Late Arrival
8295,Pass,Late Arrival
8296,Pass,Late Arrival
8297,Fail,Packaging
8298,Pass,Packaging
8299,Pass,Late Arrival
8300,Pass,Damaged Item
8301,Pass,Packaging
8302,Pass,None
8303,Pass,None
8304,Pass,Damaged Item
8305,Pass,Damaged Item
8306,Pass,Packaging
8307,Pass,None
8308,Pass,Packaging
8309,Pass,Late Arrival
8310,Pass,Late Arrival
8311,Pass,Late Arrival
8312,Pass,Damaged Item
8313,Pass,Damaged Item
8314,Pass,Late Arrival
8315,Pass,Packaging
8316,Pass,None
8317,Pass,None
8318,Pass,Packaging
8319,Pass,Late Arrival
8320,Pass,None
8321,Pass,Late Arrival
8322,Pass,None
8323,Pass,Damaged Item
8324,Fail,Late Arrival
8325,Pass,Packaging
8326,Pass,Late Arrival
8327,Pass,None
8328,Pass,Damaged Item
8329,Pass,Packaging
8330,Pass,Packaging
8331,Pass,None
8332,Pass,Late Arrival
8333,Pass,Packaging
8334,Pass,Late Arrival
8335,Pass,Late Arrival
8336,Pass,None
8337,Pass,Damaged Item
8338,Pass,Late Arrival
8339,Pass,Late Arrival
8340,Pass,None
8341,Pass,Damaged Item
8342,Pass,Packaging
8343,Pass,Late Arrival
8344,Pass,None
8345,Pass,Damaged Item
8346,Pass,Late Arrival
8347,Pass,Damaged Item
8348,Pass,Late Arrival
8349,Pass,Damaged Item
8350,Pass,None
8351,Pass,None
8352,Pass,Damaged Item
8353,Pass,None
8354,Pass,None
8355,Pass,None
8356,Pass,None
8357,Pass,Late Arrival
8358,Pass,Late Arrival
8359,Pass,Late Arrival
8360,Pass,Damaged Item
8361,Pass,Packaging
8362,Pass,Damaged Item
8363,Pass,None
8364,Pass,Damaged Item
8365,Pass,None
8366,Pass,Late Arrival
8367,Pass,Late Arrival
8368,Pass,None
8369,Pass,Late Arrival
8370,Pass,None
8371,Pass,Damaged Item
8372,Pass,Packaging
8373,Pass,Late Arrival
8374,Pass,Packaging
8375,Pass,Damaged Item
8376,Pass,None
8377,Pass,Packaging
8378,Pass,Late Arrival
8379,Fail,Damaged Item
8380,Pass,Packaging
8381,Pass,Late Arrival
8382,Pass,Damaged Item
8383,Pass,None
8384,Pass,None
8385,Pass,None
8386,Pass,Damaged Item
8387,Pass,Packaging
8388,Pass,Damaged Item
8389,Pass,None
8390,Pass,Late Arrival
8391,Pass,None
8392,Pass,None
8393,Pass,Damaged Item
8394,Pass,Late Arrival
8395,Pass,Late Arrival
8396,Pass,Late Arrival
8397,Pass,None
8398,Pass,Packaging
8399,Pass,None
8400,Pass,Late Arrival
8401,Pass,Damaged Item
8402,Pass,Packaging
8403,Pass,None
8404,Pass,None
8405,Pass,Damaged Item
8406,Pass,Late Arrival
8407,Pass,None
8408,Pass,None
8409,Pass,None
8410,Pass,Damaged Item
8411,Pass,Packaging
8412,Pass,Late Arrival
8413,Pass,Late Arrival
8414,Pass,None
8415,Fail,None
8416,Pass,Late Arrival
8417,Pass,None
8418,Pass,Damaged Item
8419,Pass,Late Arrival
8420,Pass,Damaged Item
8421,Pass,Late Arrival
8422,Pass,Packaging
8423,Pass,Damaged Item
8424,Pass,Late Arrival
8425,Pass,Packaging
8426,Pass,None
8427,Pass,Packaging
8428,Pass,None
8429,Pass,Late Arrival
8430,Pass,Late Arrival
8431,Pass,Late Arrival
8432,Pass,Damaged Item
8433,Pass,Late Arrival
8434,Pass,None
8435,Pass,Damaged Item
8436,Pass,Packaging
8437,Pass,Damaged Item
8438,Pass,Late Arrival
8439,Pass,Packaging
8440,Pass,Packaging
8441,Pass,None
8442,Pass,None
8443,Pass,Late Arrival
8444,Pass,Damaged Item
8445,Pass,Damaged Item
8446,Pass,Late Arrival
8447,Pass,Late Arrival
8448,Pass,Late Arrival
8449,Pass,Packaging
8450,Pass,Damaged Item
8451,Pass,None
8452,Pass,Damaged Item
8453,Pass,Late Arrival
8454,Pass,None
8455,Pass,Late Arrival
8456,Pass,Damaged Item
8457,Pass,Packaging
8458,Pass,Damaged Item
8459,Pass,None
8460,Pass,Packaging
8461,Pass,None
8462,Pass,Packaging
8463,Pass,None
8464,Pass,Packaging
8465,Pass,Late Arrival
8466,Pass,Damaged Item
8467,Pass,Damaged Item
8468,Pass,Packaging
8469,Pass,None
8470,Pass,None
8471,Pass,None
8472,Pass,Late Arrival
8473,Pass,Damaged Item
8474,Pass,Late Arrival
8475,Pass,None
8476,Pass,Damaged Item
8477,Pass,Packaging
8478,Pass,Damaged Item
8479,Pass,Late Arrival
8480,Pass,Late Arrival
8481,Pass,Late Arrival
8482,Pass,None
8483,Pass,Damaged Item
8484,Pass,Damaged Item
8485,Pass,Packaging
8486,Fail,Damaged Item
8487,Pass,Damaged Item
8488,Pass,Packaging
8489,Fail,None
8490,Pass,Late Arrival
8491,Pass,Damaged Item
8492,Pass,Packaging
8493,Pass,Packaging
8494,Pass,Damaged Item
8495,Fail,Packaging
8496,Pass,None
8497,Pass,Packaging
8498,Pass,Damaged Item
8499,Pass,Packaging
8500,Pass,None
8501,Pass,Damaged Item
8502,Pass,Late Arrival
8503,Pass,Late Arrival
8504,Pass,Damaged Item
8505,Pass,Damaged Item
8506,Pass,Late Arrival
8507,Pass,Late Arrival
8508,Pass,Packaging
8509,Pass,Late Arrival
8510,Pass,Damaged Item
8511,Pass,Packaging
8512,Pass,Packaging
8513,Pass,None
8514,Pass,Late Arrival
8515,Pass,Packaging
8516,Pass,Late Arrival
8517,Pass,None
8518,Pass,Damaged Item
8519,Pass,None
8520,Pass,None
8521,Pass,Damaged Item
8522,Pass,Damaged Item
8523,Pass,Packaging
8524,Pass,Packaging
8525,Pass,None
8526,Pass,Packaging
8527,Pass,Damaged Item
8528,Pass,Damaged Item
8529,Pass,Late Arrival
8530,Pass,Late Arrival
8531,Pass,Late Arrival
8532,Pass,Packaging
8533,Pass,Late Arrival
8534,Pass,Late Arrival
8535,Pass,Late Arrival
8536,Pass,Damaged Item
8537,Pass,None
8538,Pass,Packaging
8539,Pass,Late Arrival
8540,Pass,None
8541,Pass,Damaged Item
8542,Pass,Packaging
8543,Pass,None
8544,Pass,Late Arrival
8545,Pass,Damaged Item
8546,Pass,None
8547,Pass,Packaging
8548,Pass,Packaging
8549,Pass,None
8550,Pass,Late Arrival
8551,Pass,Late Arrival
8552,Pass,Packaging
8553,Pass,None
8554,Pass,None
8555,Pass,None
8556,Pass,None
8557,Pass,Packaging
8558,Pass,Packaging
8559,Pass,None
8560,Pass,Packaging
8561,Pass,Damaged Item
8562,Pass,Packaging
8563,Fail,Late Arrival
8564,Pass,Late Arrival
8565,Pass,None
8566,Pass,Damaged Item
8567,Fail,Packaging
8568,Pass,Late Arrival
8569,Pass,Late Arrival
8570,Pass,Packaging
8571,Pass,None
8572,Pass,Damaged Item
8573,Pass,None
8574,Pass,Late Arrival
8575,Pass,Packaging
8576,Pass,None
8577,Pass,None
8578,Pass,Damaged Item
8579,Pass,Packaging
8580,Pass,Damaged Item
8581,Pass,Late Arrival
8582,Pass,Packaging
8583,Pass,Late Arrival
8584,Pass,Damaged Item
8585,Pass,Late Arrival
8586,Pass,Late Arrival
8587,Pass,Packaging
8588,Pass,Packaging
8589,Pass,None
8590,Pass,Late Arrival
8591,Pass,Late Arrival
8592,Pass,Late Arrival
8593,Pass,Damaged Item
8594,Pass,None
8595,Pass,Packaging
8596,Pass,None
8597,Pass,Damaged Item
8598,Pass,Late Arrival
8599,Pass,Late Arrival
8600,Pass,Damaged Item
8601,Pass,Late Arrival
8602,Pass,None
8603,Pass,Damaged Item
8604,Pass,Damaged Item
8605,Pass,None
8606,Pass,None
8607,Pass,Late Arrival
8608,Pass,Late Arrival
8609,Pass,Packaging
8610,Pass,Packaging
8611,Pass,Packaging
8612,Pass,Packaging
8613,Pass,Late Arrival
8614,Pass,None
8615,Pass,Late Arrival
8616,Pass,None
8617,Pass,Late Arrival
8618,Fail,Damaged Item
8619,Pass,Packaging
8620,Fail,Late Arrival
8621,Pass,Late Arrival
8622,Pass,None
8623,Pass,None
8624,Pass,Late Arrival
8625,Fail,None
8626,Pass,Late Arrival
8627,Pass,None
8628,Pass,Damaged Item
8629,Pass,Damaged Item
8630,Fail,Late Arrival
8631,Pass,Packaging
8632,Pass,Late Arrival
8633,Pass,None
8634,Pass,Packaging
8635,Pass,Packaging
8636,Pass,None
8637,Pass,Packaging
8638,Pass,Packaging
8639,Pass,Late Arrival
8640,Pass,Packaging
8641,Pass,Damaged Item
8642,Pass,Damaged Item
8643,Fail,None
8644,Pass,None
8645,Pass,Packaging
8646,Fail,Damaged Item
8647,Pass,Late Arrival
8648,Pass,Damaged Item
8649,Pass,Packaging
8650,Pass,Damaged Item
8651,Pass,Damaged Item
8652,Pass,None
8653,Pass,None
8654,Pass,None
8655,Pass,None
8656,Pass,None
8657,Pass,None
8658,Pass,None
8659,Pass,Packaging
8660,Pass,None
8661,Pass,Late Arrival
8662,Pass,Late Arrival
8663,Pass,Late Arrival
8664,Pass,Late Arrival
8665,Pass,Damaged Item
8666,Pass,Damaged Item
8667,Pass,Damaged Item
8668,Pass,Damaged Item
8669,Pass,None
8670,Pass,Damaged Item
8671,Pass,Damaged Item
8672,Pass,Late Arrival
8673,Pass,None
8674,Pass,Late Arrival
8675,Pass,Packaging
8676,Pass,None
8677,Pass,Packaging
8678,Pass,Late Arrival
8679,Pass,Packaging
8680,Pass,Damaged Item
8681,Fail,None
8682,Pass,Late Arrival
8683,Pass,Damaged Item
8684,Fail,Late Arrival
8685,Pass,Packaging
8686,Pass,Damaged Item
8687,Pass,Packaging
8688,Pass,None
8689,Pass,Late Arrival
8690,Pass,None
8691,Pass,Packaging
8692,Pass,Late Arrival
8693,Pass,Packaging
8694,Pass,Late Arrival
8695,Pass,Damaged Item
8696,Pass,Late Arrival
8697,Pass,Packaging
8698,Pass,Packaging
8699,Fail,Late Arrival
8700,Pass,None
8701,Pass,Packaging
8702,Pass,Late Arrival
8703,Pass,Damaged Item
8704,Pass,Late Arrival
8705,Pass,None
8706,Pass,Late Arrival
8707,Pass,Late Arrival
8708,Pass,None
8709,Pass,Damaged Item
8710,Pass,Late Arrival
8711,Pass,None
8712,Pass,Late Arrival
8713,Pass,Packaging
8714,Pass,Late Arrival
8715,Pass,Late Arrival
8716,Pass,Late Arrival
8717,Pass,Late Arrival
8718,Pass,None
8719,Pass,None
8720,Pass,Damaged Item
8721,Fail,None
8722,Pass,Packaging
8723,Pass,None
8724,Fail,Damaged Item
8725,Pass,None
8726,Pass,Late Arrival
8727,Pass,Late Arrival
8728,Pass,Late Arrival
8729,Pass,Packaging
8730,Pass,None
8731,Pass,Damaged Item
8732,Fail,Damaged Item
8733,Pass,Late Arrival
8734,Pass,None
8735,Pass,Damaged Item
8736,Pass,Packaging
8737,Pass,Packaging
8738,Pass,None
8739,Pass,Damaged Item
8740,Pass,Packaging
8741,Pass,Packaging
8742,Pass,Damaged Item
8743,Pass,Packaging
8744,Pass,None
8745,Pass,Damaged Item
8746,Pass,Late Arrival
8747,Pass,Damaged Item
8748,Pass,None
8749,Pass,None
8750,Pass,Packaging
8751,Pass,Packaging
8752,Pass,Damaged Item
8753,Pass,Damaged Item
8754,Pass,Late Arrival
8755,Fail,None
8756,Pass,Damaged Item
8757,Pass,None
8758,Pass,Packaging
8759,Pass,Late Arrival
8760,Pass,Late Arrival
8761,Pass,None
8762,Pass,None
8763,Pass,Late Arrival
8764,Pass,Damaged Item
8765,Pass,None
8766,Pass,Late Arrival
8767,Pass,None
8768,Pass,Packaging
8769,Pass,Damaged Item
8770,Pass,None
8771,Pass,None
8772,Pass,None
8773,Pass,Damaged Item
8774,Fail,Packaging
8775,Pass,Late Arrival
8776,Pass,Damaged Item
8777,Pass,Packaging
8778,Pass,None
8779,Pass,None
8780,Pass,Late Arrival
8781,Pass,Packaging
8782,Pass,Damaged Item
8783,Fail,Damaged Item
8784,Pass,Late Arrival
8785,Pass,Late Arrival
8786,Pass,Late Arrival
8787,Pass,None
8788,Pass,Late Arrival
8789,Pass,Late Arrival
8790,Fail,None
8791,Pass,Packaging
8792,Pass,Damaged Item
8793,Pass,Packaging
8794,Pass,Damaged Item
8795,Pass,None
8796,Pass,Late Arrival
8797,Pass,Late Arrival
8798,Pass,Damaged Item
8799,Pass,None
8800,Pass,Damaged Item
8801,Pass,Damaged Item
8802,Pass,Damaged Item
8803,Pass,None
8804,Pass,Damaged Item
8805,Pass,Late Arrival
8806,Pass,None
8807,Pass,Late Arrival
8808,Pass,None
8809,Pass,Packaging
8810,Pass,Packaging
8811,Pass,Packaging
8812,Pass,Damaged Item
8813,Pass,Damaged Item
8814,Pass,Packaging
8815,Pass,Late Arrival
8816,Pass,Damaged Item
8817,Pass,Late Arrival
8818,Pass,None
8819,Pass,None
8820,Pass,Damaged Item
8821,Pass,None
8822,Pass,Packaging
8823,Pass,None
8824,Pass,None
8825,Pass,Late Arrival
8826,Pass,None
8827,Fail,Damaged Item
8828,Pass,None
8829,Pass,Packaging
8830,Pass,Late Arrival
8831,Pass,None
8832,Pass,Late Arrival
8833,Pass,None
8834,Pass,Damaged Item
8835,Pass,None
8836,Pass,Late Arrival
8837,Pass,Damaged Item
8838,Pass,Damaged Item
8839,Pass,Damaged Item
8840,Pass,Damaged Item
8841,Pass,Packaging
8842,Fail,None
8843,Pass,Packaging
8844,Pass,Packaging
8845,Pass,None
8846,Pass,Damaged Item
8847,Pass,Late Arrival
8848,Pass,Late Arrival
8849,Pass,Packaging
8850,Pass,Late Arrival
8851,Pass,Packaging
8852,Pass,Damaged Item
8853,Pass,Late Arrival
8854,Pass,Damaged Item
8855,Pass,Damaged Item
8856,Pass,Late Arrival
8857,Pass,Packaging
8858,Pass,Late Arrival
8859,Pass,Late Arrival
8860,Pass,Packaging
8861,Pass,Late Arrival
8862,Pass,Damaged Item
8863,Pass,None
8864,Pass,Packaging
8865,Pass,Late Arrival
8866,Pass,None
8867,Pass,Damaged Item
8868,Pass,Packaging
8869,Pass,None
8870,Pass,None
8871,Pass,Packaging
8872,Pass,None
8873,Pass,Packaging
8874,Pass,Damaged Item
8875,Pass,Packaging
8876,Pass,Late Arrival
8877,Pass,None
8878,Pass,Damaged Item
8879,Fail,Late Arrival
8880,Pass,Damaged Item
8881,Pass,Packaging
8882,Pass,Damaged Item
8883,Pass,Damaged Item
8884,Pass,Late Arrival
8885,Pass,Late Arrival
8886,Pass,Late Arrival
8887,Pass,None
8888,Pass,Damaged Item
8889,Pass,Packaging
8890,Pass,Damaged Item
8891,Pass,Damaged Item
8892,Pass,Damaged Item
8893,Pass,Late Arrival
8894,Pass,Late Arrival
8895,Pass,Damaged Item
8896,Pass,Damaged Item
8897,Pass,Damaged Item
8898,Pass,Packaging
8899,Pass,Damaged Item
8900,Pass,Damaged Item
8901,Pass,Late Arrival
8902,Pass,Packaging
8903,Pass,Damaged Item
8904,Pass,Late Arrival
8905,Pass,None
8906,Pass,None
8907,Pass,Damaged Item
8908,Pass,Late Arrival
8909,Pass,None
8910,Pass,Packaging
8911,Pass,Late Arrival
8912,Pass,Late Arrival
8913,Pass,Damaged Item
8914,Pass,None
8915,Pass,None
8916,Pass,Late Arrival
8917,Pass,Packaging
8918,Pass,Damaged Item
8919,Pass,None
8920,Pass,Damaged Item
8921,Pass,None
8922,Pass,Late Arrival
8923,Pass,Damaged Item
8924,Pass,Late Arrival
8925,Pass,Late Arrival
8926,Pass,Damaged Item
8927,Pass,Damaged Item
8928,Pass,Damaged Item
8929,Pass,None
8930,Pass,None
8931,Pass,Damaged Item
8932,Pass,None
8933,Pass,Late Arrival
8934,Pass,Late Arrival
8935,Pass,Damaged Item
8936,Pass,None
8937,Pass,Damaged Item
8938,Pass,Late Arrival
8939,Pass,Damaged Item
8940,Pass,Late Arrival
8941,Pass,Packaging
8942,Pass,None
8943,Pass,Packaging
8944,Pass,None
8945,Pass,Damaged Item
8946,Pass,None
8947,Pass,None
8948,Pass,None
8949,Pass,Late Arrival
8950,Pass,Packaging
8951,Pass,Late Arrival
8952,Pass,Damaged Item
8953,Pass,Packaging
8954,Fail,Packaging
8955,Pass,Late Arrival
8956,Pass,Late Arrival
8957,Pass,Late Arrival
8958,Pass,Damaged Item
8959,Pass,Late Arrival
8960,Pass,Late Arrival
8961,Pass,None
8962,Pass,Late Arrival
8963,Pass,Late Arrival
8964,Pass,Packaging
8965,Pass,Packaging
8966,Pass,Packaging
8967,Pass,None
8968,Pass,None
8969,Pass,Late Arrival
8970,Pass,Late Arrival
8971,Pass,Late Arrival
8972,Pass,Packaging
8973,Pass,Late Arrival
8974,Pass,Packaging
8975,Pass,Packaging
8976,Pass,Damaged Item
8977,Pass,None
8978,Pass,Packaging
8979,Pass,Packaging
8980,Pass,None
8981,Pass,Damaged Item
8982,Fail,Packaging
8983,Pass,Damaged Item
8984,Pass,Late Arrival
8985,Pass,None
8986,Fail,Packaging
8987,Pass,Late Arrival
8988,Pass,Packaging
8989,Pass,Packaging
8990,Pass,Late Arrival
8991,Pass,Damaged Item
8992,Fail,Packaging
8993,Pass,Packaging
8994,Pass,Late Arrival
8995,Pass,Late Arrival
8996,Pass,Late Arrival
8997,Pass,Late Arrival
8998,Fail,Packaging
8999,Pass,Damaged Item
9000,Pass,Late Arrival
9001,Pass,Late Arrival
9002,Pass,Damaged Item
9003,Pass,Late Arrival
9004,Pass,Late Arrival
9005,Pass,None
9006,Pass,Late Arrival
9007,Pass,Packaging
9008,Pass,Late Arrival
9009,Pass,None
9010,Pass,Packaging
9011,Pass,Damaged Item
9012,Pass,Late Arrival
9013,Pass,Late Arrival
9014,Pass,Late Arrival
9015,Pass,Damaged Item
9016,Pass,Damaged Item
9017,Pass,Damaged Item
9018,Pass,Late Arrival
9019,Pass,Late Arrival
9020,Pass,Late Arrival
9021,Pass,None
9022,Pass,None
9023,Pass,Damaged Item
9024,Pass,None
9025,Pass,Packaging
9026,Pass,Packaging
9027,Pass,None
9028,Pass,None
9029,Pass,None
9030,Pass,Late Arrival
9031,Pass,Damaged Item
9032,Pass,Damaged Item
9033,Pass,Late Arrival
9034,Pass,Packaging
9035,Pass,Packaging
9036,Pass,Packaging
9037,Pass,Packaging
9038,Pass,Late Arrival
9039,Fail,Packaging
9040,Pass,Late Arrival
9041,Pass,Packaging
9042,Pass,Packaging
9043,Pass,Late Arrival
9044,Pass,Late Arrival
9045,Pass,None
9046,Pass,Late Arrival
9047,Pass,Damaged Item
9048,Pass,Packaging
9049,Pass,Damaged Item
9050,Pass,Damaged Item
9051,Pass,Damaged Item
9052,Pass,Late Arrival
9053,Pass,Damaged Item
9054,Pass,Packaging
9055,Pass,Packaging
9056,Pass,Packaging
9057,Pass,Packaging
9058,Pass,Damaged Item
9059,Pass,Damaged Item
9060,Pass,Late Arrival
9061,Pass,Damaged Item
9062,Pass,None
9063,Pass,None
9064,Pass,Damaged Item
9065,Pass,Late Arrival
9066,Pass,None
9067,Pass,Damaged Item
9068,Pass,Late Arrival
9069,Pass,Late Arrival
9070,Pass,Damaged Item
9071,Pass,Late Arrival
9072,Fail,Packaging
9073,Pass,None
9074,Pass,Late Arrival
9075,Pass,Damaged Item
9076,Pass,Packaging
9077,Pass,None
9078,Pass,Packaging
9079,Fail,Damaged Item
9080,Pass,Packaging
9081,Pass,Packaging
9082,Pass,Damaged Item
9083,Pass,Late Arrival
9084,Pass,Damaged Item
9085,Pass,Packaging
9086,Pass,Packaging
9087,Pass,None
9088,Pass,Damaged Item
9089,Fail,Packaging
9090,Pass,Damaged Item
9091,Pass,Damaged Item
9092,Pass,Packaging
9093,Pass,Packaging
9094,Pass,Damaged Item
9095,Pass,Damaged Item
9096,Pass,None
9097,Pass,Packaging
9098,Pass,Damaged Item
9099,Pass,None
9100,Pass,None
9101,Pass,Damaged Item
9102,Pass,Packaging
9103,Pass,None
9104,Pass,Packaging
9105,Fail,Packaging
9106,Pass,Packaging
9107,Pass,Damaged Item
9108,Pass,Damaged Item
9109,Pass,Damaged Item
9110,Pass,Packaging
9111,Pass,Late Arrival
9112,Pass,Late Arrival
9113,Pass,Packaging
9114,Pass,Packaging
9115,Pass,Late Arrival
9116,Pass,Late Arrival
9117,Pass,Packaging
9118,Pass,Packaging
9119,Pass,Late Arrival
9120,Pass,Late Arrival
9121,Pass,Damaged Item
9122,Pass,Late Arrival
9123,Pass,Late Arrival
9124,Pass,Late Arrival
9125,Pass,Late Arrival
9126,Pass,Packaging
9127,Pass,Damaged Item
9128,Pass,Late Arrival
9129,Pass,Packaging
9130,Fail,None
9131,Pass,None
9132,Pass,Packaging
9133,Pass,Late Arrival
9134,Pass,Damaged Item
9135,Pass,Late Arrival
9136,Pass,None
9137,Pass,Damaged Item
9138,Pass,Damaged Item
9139,Pass,Packaging
9140,Pass,Packaging
9141,Pass,Packaging
9142,Pass,Packaging
9143,Pass,None
9144,Pass,Damaged Item
9145,Pass,Packaging
9146,Pass,Damaged Item
9147,Pass,Packaging
9148,Pass,Late Arrival
9149,Pass,Late Arrival
9150,Pass,Damaged Item
9151,Pass,Damaged Item
9152,Pass,Damaged Item
9153,Pass,Late Arrival
9154,Pass,Packaging
9155,Pass,Packaging
9156,Pass,Packaging
9157,Pass,Packaging
9158,Pass,Packaging
9159,Pass,Packaging
9160,Pass,None
9161,Pass,Late Arrival
9162,Pass,Packaging
9163,Pass,Damaged Item
